time_seconds rx:freq rx:] 
0.8600017570000000333152 89096459.09645938873291 nan
0.868001773000000031999 89096459.09645938873291 nan
0.8800017970000000300246 89096459.09645938873291 nan
0.8880018130000000287083 89096459.09645938873291 nan
0.900001837999999998452 89096459.09645938873291 nan
0.9120018629999999681957 89096459.09645938873291 nan
0.9200018789999999668794 89096459.09645938873291 nan
0.932001902999999964905 89096459.09645938873291 nan
0.9400019200000000463291 89096459.09645938873291 nan
0.9520019440000000443547 89096459.09645938873291 nan
0.9600019600000000430384 89096459.09645938873291 nan
0.9720019850000000127821 89096459.09645938873291 nan
0.9800020010000000114658 89096459.09645938873291 nan
0.9880020170000000101496 89096459.09645938873291 nan
1.000002043000000062634 89096459.09645938873291 nan
1.008002059000000061317 89096459.09645938873291 nan
1.020002083000000059343 89096459.09645938873291 nan
1.028002099000000058027 89096459.09645938873291 nan
1.040002123999999916748 89096459.09645938873291 nan
1.048002140999999998172 89096459.09645938873291 nan
1.060002166000000078938 89096459.09645938873291 nan
1.068002182000000077622 89096459.09645938873291 nan
1.080002206000000075647 89096459.09645938873291 nan
1.088002222000000074331 89096459.09645938873291 nan
1.100002246999999933053 89096459.09645938873291 nan
1.108002262999999931736 89096459.09645938873291 nan
1.120002286999999929762 89096459.09645938873291 nan
1.128002305000000093926 89096459.09645938873291 nan
1.140002329000000091952 89096459.09645938873291 nan
1.148002345000000090636 89096459.09645938873291 nan
1.160002369999999949357 89096459.09645938873291 nan
1.168002385999999948041 89096459.09645938873291 nan
1.180002409999999946066 89096459.09645938873291 nan
1.18800242599999994475 89096459.09645938873291 nan
1.200002451000000025516 89096459.09645938873291 nan
1.2080024670000000242 89096459.09645938873291 nan
1.220002491999999882921 89096459.09645938873291 nan
1.228002508999999964345 89096459.09645938873291 nan
1.240002532999999962371 89096459.09645938873291 nan
1.248002548999999961055 89096459.09645938873291 nan
1.26000257299999995908 89096459.09645938873291 nan
1.268002588999999957764 89096459.09645938873291 nan
1.28000261400000003853 89096459.09645938873291 nan
1.288002630000000037214 89096459.09645938873291 nan
1.30000265500000011798 89096459.09645938873291 nan
1.308002671000000116663 89096459.09645938873291 nan
1.320002697000000058125 89096459.09645938873291 nan
1.328002713000000056809 89096459.09645938873291 nan
1.340002737000000054834 89096459.09645938873291 nan
1.348002753000000053518 89096459.09645938873291 nan
1.360002778000000134284 89096459.09645938873291 nan
1.368002794000000132968 89096459.09645938873291 nan
1.380002818999999991689 89096459.09645938873291 nan
1.388002834999999990373 89096459.09645938873291 nan
1.400002860000000071139 89096459.09645938873291 nan
1.408002876000000069823 89096459.09645938873291 nan
1.420002900000000067848 89096459.09645938873291 nan
1.428002916000000066532 89096459.09645938873291 nan
1.440002940999999925253 89096459.09645938873291 nan
1.448002956999999923937 89096459.09645938873291 nan
1.460002982999999865399 89096459.09645938873291 nan
1.468002998999999864083 89096459.09645938873291 nan
1.476003014999999862766 89096459.09645938873291 nan
1.488003039999999943532 89096459.09645938873291 nan
1.500003063999999941558 89096459.09645938873291 nan
1.508003079999999940242 89096459.09645938873291 nan
1.520003104000000160312 89096459.09645938873291 nan
1.528003121000000019691 89096459.09645938873291 nan
1.540003145000000017717 89096459.09645938873291 nan
1.548003162999999959837 89096459.09645938873291 nan
1.560003186999999957862 89096459.09645938873291 nan
1.568003202999999956546 89096459.09645938873291 nan
1.580003228000000037312 89096459.09645938873291 nan
1.588003244000000035996 89096459.09645938873291 nan
1.600003268000000034021 89096459.09645938873291 nan
1.608003284000000032705 89096459.09645938873291 nan
1.616003301000000114129 89096459.09645938873291 nan
1.62800332499999989011 89096459.09645938873291 nan
1.636003341999999971534 89096459.09645938873291 nan
1.64800336599999996956 89096459.09645938873291 nan
1.660003391000000050326 89096459.09645938873291 nan
1.668003405999999966269 89096459.09645938873291 nan
1.680003431999999907731 89096459.09645938873291 nan
1.688003448999999989155 89096459.09645938873291 nan
1.700003472999999987181 89096459.09645938873291 nan
1.708003488999999985865 89096459.09645938873291 nan
1.72000351299999998389 89096459.09645938873291 nan
1.728003530000000065314 89096459.09645938873291 nan
1.740003553999999841295 89096459.09645938873291 nan
1.748003570999999922719 89096459.09645938873291 nan
1.760003596000000003485 89096459.09645938873291 nan
1.768003612000000002169 89096459.09645938873291 nan
1.780003636000000000195 89096459.09645938873291 nan
1.788003651999999998878 89096459.09645938873291 nan
1.796003669000000080302 89096459.09645938873291 nan
1.808003692999999856283 89096459.09645938873291 nan
1.82000371900000001979 89096459.09645938873291 nan
1.828003735000000018474 89096459.09645938873291 nan
1.840003759000000016499 89096459.09645938873291 nan
1.848003775000000015183 89096459.09645938873291 nan
1.856003792000000096607 89096459.09645938873291 nan
1.868003815999999872588 89096459.09645938873291 nan
1.880003840000000092658 89096459.09645938873291 nan
1.888003856000000091342 89096459.09645938873291 nan
1.900003880999999950063 89096459.09645938873291 nan
1.908003898000000031487 89096459.09645938873291 nan
1.920003922000000029513 89096459.09645938873291 nan
1.928003938999999888892 89096459.09645938873291 nan
1.940003963000000108963 89096459.09645938873291 nan
1.948003979000000107646 89096459.09645938873291 nan
1.960004003000000105672 89096459.09645938873291 nan
1.968004021000000047792 89096459.09645938873291 nan
1.976004037000000046476 89096459.09645938873291 nan
1.988004061000000044501 89096459.09645938873291 nan
1.996004077999999903881 89096459.09645938873291 nan
2.008004102000000123951 89096459.09645938873291 nan
2.016004118000000122635 89096459.09645938873291 nan
2.028004141999999898616 89096459.09645938873291 nan
2.03600415899999998004 89096459.09645938873291 nan
2.04800418300000020011 89096459.09645938873291 nan
2.056004199999999837445 89096459.09645938873291 nan
2.068004225000000140255 89096459.09645938873291 nan
2.076004241000000138939 89096459.09645938873291 nan
2.08800426499999991492 89096459.09645938873291 nan
2.096004281999999996344 89096459.09645938873291 nan
2.108004305999999772325 89096459.09645938873291 nan
2.116004322000000215098 89096459.09645938873291 nan
2.12800434700000007382 89096459.09645938873291 nan
2.136004364000000155244 89096459.09645938873291 nan
2.148004387999999931225 89096459.09645938873291 nan
2.156004403999999929908 89096459.09645938873291 nan
2.168004428000000149979 89096459.09645938873291 nan
2.176004445999999870054 89096459.09645938873291 nan
2.188004470000000090124 89096459.09645938873291 nan
2.196004486000000088808 89096459.09645938873291 nan
2.208004510999999947529 89096459.09645938873291 nan
2.216004526999999946213 89096459.09645938873291 nan
2.228004551000000166283 89096459.09645938873291 nan
2.236004567000000164967 89096459.09645938873291 nan
2.248004592000000023688 89096459.09645938873291 nan
2.256004609000000105112 89096459.09645938873291 nan
2.268004632999999881093 89096459.09645938873291 nan
2.276004648999999879777 89096459.09645938873291 nan
2.284004664999999878461 89096459.09645938873291 nan
2.296004689000000098531 89096459.09645938873291 nan
2.308004713999999957252 89096459.09645938873291 nan
2.316004729999999955936 89096459.09645938873291 nan
2.328004754999999814657 89096459.09645938873291 nan
2.336004771999999896082 89096459.09645938873291 nan
2.348004796999999754803 89096459.09645938873291 nan
2.356004813000000197576 89096459.09645938873291 nan
2.368004836999999973557 89096459.09645938873291 nan
2.376004854000000054981 89096459.09645938873291 nan
2.384004870000000053665 89096459.09645938873291 nan
2.396004894999999912386 89096459.09645938873291 nan
2.408004919000000132456 89096459.09645938873291 nan
2.41600493500000013114 89096459.09645938873291 nan
2.428004959999999989861 89096459.09645938873291 nan
2.436004974999999905805 89096459.09645938873291 nan
2.448005000999999847267 89096459.09645938873291 nan
2.45600501699999984595 89096459.09645938873291 nan
2.468005042000000148761 89096459.09645938873291 nan
2.476005058000000147445 89096459.09645938873291 nan
2.484005074000000146128 89096459.09645938873291 nan
2.49600509900000000485 89096459.09645938873291 nan
2.50800512300000022492 89096459.09645938873291 nan
2.516005139999999862255 89096459.09645938873291 nan
2.528005165000000165065 89096459.09645938873291 nan
2.536005181000000163749 89096459.09645938873291 nan
2.54800520499999993973 89096459.09645938873291 nan
2.556005220999999938414 89096459.09645938873291 nan
2.568005246000000241224 89096459.09645938873291 nan
2.576005261999999795819 89096459.09645938873291 nan
2.584005278000000238592 89096459.09645938873291 nan
2.596005303000000097313 89096459.09645938873291 nan
2.608005327999999956035 89096459.09645938873291 nan
2.616005343999999954718 89096459.09645938873291 nan
2.628005368000000174789 89096459.09645938873291 nan
2.636005384999999812123 89096459.09645938873291 nan
2.644005401000000254896 89096459.09645938873291 nan
2.656005425000000030877 89096459.09645938873291 nan
2.664005442000000112301 89096459.09645938873291 nan
2.676005466999999971023 89096459.09645938873291 nan
2.684005482999999969707 89096459.09645938873291 nan
2.696005506999999745688 89096459.09645938873291 nan
2.708005532000000048498 89096459.09645938873291 nan
2.716005548000000047182 89096459.09645938873291 nan
2.728005571999999823163 89096459.09645938873291 nan
2.736005589999999987327 89096459.09645938873291 nan
2.748005614000000207398 89096459.09645938873291 nan
2.756005629999999761992 89096459.09645938873291 nan
2.768005655000000064803 89096459.09645938873291 nan
2.776005671000000063486 89096459.09645938873291 nan
2.78400568700000006217 89096459.09645938873291 nan
2.796005710999999838151 89096459.09645938873291 nan
2.808005736000000140962 89096459.09645938873291 nan
2.816005752000000139645 89096459.09645938873291 nan
2.828005776999999998367 89096459.09645938873291 nan
2.836005794000000079791 89096459.09645938873291 nan
2.848005817999999855772 89096459.09645938873291 nan
2.856005834999999937196 89096459.09645938873291 nan
2.868005859000000157266 89096459.09645938873291 nan
2.87600587500000015595 89096459.09645938873291 nan
2.884005891000000154634 89096459.09645938873291 nan
2.896005916000000013355 89096459.09645938873291 nan
2.908005939999999789336 89096459.09645938873291 nan
2.91600595699999987076 89096459.09645938873291 nan
2.92800598100000009083 89096459.09645938873291 nan
2.936005998000000172254 89096459.09645938873291 nan
2.948006023000000030976 89096459.09645938873291 nan
2.95600603900000002966 89096459.09645938873291 nan
2.968006062999999805641 89096459.09645938873291 nan
2.976006078999999804324 89096459.09645938873291 nan
2.984006095999999885748 89096459.09645938873291 nan
2.996006120000000105819 89096459.09645938873291 nan
3.004006137000000187243 89096459.09645938873291 nan
3.016006160999999963224 89096459.09645938873291 nan
3.024006178000000044648 89096459.09645938873291 nan
3.036006201999999820629 89096459.09645938873291 nan
3.044006217999999819313 89096459.09645938873291 nan
3.056006242000000039383 89096459.09645938873291 nan
3.064006260000000203547 89096459.09645938873291 nan
3.076006283999999979528 89096459.09645938873291 nan
3.084006299999999978212 89096459.09645938873291 nan
3.096006324999999836933 89096459.09645938873291 nan
3.104006340999999835617 89096459.09645938873291 nan
3.116006365000000055687 89096459.09645938873291 nan
3.124006381000000054371 89096459.09645938873291 nan
3.136006405999999913092 89096459.09645938873291 nan
3.144006421999999911776 89096459.09645938873291 nan
3.156006447000000214587 89096459.09645938873291 nan
3.164006463999999851922 89096459.09645938873291 nan
3.176006488000000071992 89096459.09645938873291 nan
3.184006505000000153416 89096459.09645938873291 nan
3.196006528999999929397 89096459.09645938873291 nan
3.204006544999999928081 89096459.09645938873291 nan
3.216006570000000230891 89096459.09645938873291 nan
3.224006585999999785486 89096459.09645938873291 nan
3.236006611000000088296 89096459.09645938873291 nan
3.24400662700000008698 89096459.09645938873291 nan
3.256006650999999862961 89096459.09645938873291 nan
3.264006667999999944385 89096459.09645938873291 nan
3.276006692000000164455 89096459.09645938873291 nan
3.284006708000000163139 89096459.09645938873291 nan
3.292006725000000244563 89096459.09645938873291 nan
3.304006749000000020544 89096459.09645938873291 nan
3.316006773999999879265 89096459.09645938873291 nan
3.324006789999999877949 89096459.09645938873291 nan
3.33600681500000018076 89096459.09645938873291 nan
3.344006831000000179444 89096459.09645938873291 nan
3.352006847999999816778 89096459.09645938873291 nan
3.364006872000000036849 89096459.09645938873291 nan
3.37600689599999981283 89096459.09645938873291 nan
3.384006911999999811513 89096459.09645938873291 nan
3.392006928999999892937 89096459.09645938873291 nan
3.404006953000000113008 89096459.09645938873291 nan
3.416006977999999971729 89096459.09645938873291 nan
3.424006993999999970413 89096459.09645938873291 nan
3.436007018999999829134 89096459.09645938873291 nan
3.444007034999999827818 89096459.09645938873291 nan
3.456007059000000047888 89096459.09645938873291 nan
3.464007076999999767963 89096459.09645938873291 nan
3.476007100999999988034 89096459.09645938873291 nan
3.484007116999999986717 89096459.09645938873291 nan
3.492007134000000068141 89096459.09645938873291 nan
3.504007157999999844122 89096459.09645938873291 nan
3.516007182000000064193 89096459.09645938873291 nan
3.524007199000000145617 89096459.09645938873291 nan
3.536007224000000004338 89096459.09645938873291 nan
3.544007240000000003022 89096459.09645938873291 nan
3.552007256000000001706 89096459.09645938873291 nan
3.564007280000000221776 89096459.09645938873291 nan
3.576007305000000080497 89096459.09645938873291 nan
3.584007321000000079181 89096459.09645938873291 nan
3.592007338000000160605 89096459.09645938873291 nan
3.604007361999999936586 89096459.09645938873291 nan
3.616007386999999795307 89096459.09645938873291 nan
3.62400740300000023808 89096459.09645938873291 nan
3.632007419999999875415 89096459.09645938873291 nan
3.644007444000000095485 89096459.09645938873291 nan
3.652007460000000094169 89096459.09645938873291 nan
3.66400748399999987015 89096459.09645938873291 nan
3.676007509999999811612 89096459.09645938873291 nan
3.684007526000000254385 89096459.09645938873291 nan
3.692007541999999808979 89096459.09645938873291 nan
3.70400756700000011179 89096459.09645938873291 nan
3.716007590999999887771 89096459.09645938873291 nan
3.724007606999999886455 89096459.09645938873291 nan
3.736007631000000106525 89096459.09645938873291 nan
3.744007649000000270689 89096459.09645938873291 nan
3.75600767300000004667 89096459.09645938873291 nan
3.764007689000000045354 89096459.09645938873291 nan
3.776007713999999904075 89096459.09645938873291 nan
3.784007729999999902759 89096459.09645938873291 nan
3.796007754000000122829 89096459.09645938873291 nan
3.804007771000000204253 89096459.09645938873291 nan
3.816007794999999980234 89096459.09645938873291 nan
3.824007812000000061659 89096459.09645938873291 nan
3.832007828000000060342 89096459.09645938873291 nan
3.844007852999999919064 89096459.09645938873291 nan
3.856007877000000139134 89096459.09645938873291 nan
3.864007893000000137818 89096459.09645938873291 nan
3.872007909999999775152 89096459.09645938873291 nan
3.884007933999999995223 89096459.09645938873291 nan
3.896007958999999853944 89096459.09645938873291 nan
3.904007974999999852628 89096459.09645938873291 nan
3.912007990999999851311 89096459.09645938873291 nan
3.924008016000000154122 89096459.09645938873291 nan
3.936008039999999930103 89096459.09645938873291 nan
3.944008058000000094268 89096459.09645938873291 nan
3.956008081999999870249 89096459.09645938873291 nan
3.964008097999999868932 89096459.09645938873291 nan
3.972008113999999867616 89096459.09645938873291 nan
3.984008139000000170427 89096459.09645938873291 nan
3.99200815500000016911 89096459.09645938873291 nan
4.004008179000000389181 89096459.09645938873291 nan
4.012008194999999943775 89096459.09645938873291 nan
4.024008219999999802496 89096459.09645938873291 nan
4.032008236000000245269 89096459.09645938873291 nan
4.044008261000000103991 89096459.09645938873291 nan
4.052008276999999658585 89096459.09645938873291 nan
4.064008301000000322745 89096459.09645938873291 nan
4.07200831900000004282 89096459.09645938873291 nan
4.084008342999999818801 89096459.09645938873291 nan
4.092008360000000344314 89096459.09645938873291 nan
4.104008384000000120295 89096459.09645938873291 nan
4.11200839999999967489 89096459.09645938873291 nan
4.124008424000000339049 89096459.09645938873291 nan
4.132008440999999976384 89096459.09645938873291 nan
4.144008464999999752365 89096459.09645938873291 nan
4.152008481000000195138 89096459.09645938873291 nan
4.164008506000000053859 89096459.09645938873291 nan
4.172008522999999691194 89096459.09645938873291 nan
4.184008547000000355354 89096459.09645938873291 nan
4.192008562999999909948 89096459.09645938873291 nan
4.204008586999999685929 89096459.09645938873291 nan
4.212008604000000211443 89096459.09645938873291 nan
4.224008629000000070164 89096459.09645938873291 nan
4.232008644999999624758 89096459.09645938873291 nan
4.244008670000000371658 89096459.09645938873291 nan
4.252008685999999926253 89096459.09645938873291 nan
4.264008710999999784974 89096459.09645938873291 nan
4.272008727000000227747 89096459.09645938873291 nan
4.284008751000000003728 89096459.09645938873291 nan
4.292008767999999641063 89096459.09645938873291 nan
4.304008792000000305222 89096459.09645938873291 nan
4.312008807999999859817 89096459.09645938873291 nan
4.324008832999999718538 89096459.09645938873291 nan
4.332008849000000161311 89096459.09645938873291 nan
4.344008872999999937292 89096459.09645938873291 nan
4.352008890999999657367 89096459.09645938873291 nan
4.364008915000000321527 89096459.09645938873291 nan
4.372008930999999876121 89096459.09645938873291 nan
4.384008955999999734843 89096459.09645938873291 nan
4.392008972000000177616 89096459.09645938873291 nan
4.404008995999999953597 89096459.09645938873291 nan
4.412009012999999590932 89096459.09645938873291 nan
4.424009038000000337831 89096459.09645938873291 nan
4.432009053999999892426 89096459.09645938873291 nan
4.444009077999999668407 89096459.09645938873291 nan
4.45200909400000011118 89096459.09645938873291 nan
4.464009118999999969901 89096459.09645938873291 nan
4.472009135999999607236 89096459.09645938873291 nan
4.484009160000000271395 89096459.09645938873291 nan
4.49200917599999982599 89096459.09645938873291 nan
4.504009200999999684711 89096459.09645938873291 nan
4.512009217000000127484 89096459.09645938873291 nan
4.524009240999999903465 89096459.09645938873291 nan
4.532009258000000428979 89096459.09645938873291 nan
4.54400928200000020496 89096459.09645938873291 nan
4.552009298999999842295 89096459.09645938873291 nan
4.564009323999999701016 89096459.09645938873291 nan
4.572009340000000143789 89096459.09645938873291 nan
4.58400936399999991977 89096459.09645938873291 nan
4.592009381000000445283 89096459.09645938873291 nan
4.600009396999999999878 89096459.09645938873291 nan
4.612009420999999775859 89096459.09645938873291 nan
4.62400944599999963458 89096459.09645938873291 nan
4.632009462000000077353 89096459.09645938873291 nan
4.640009478999999714688 89096459.09645938873291 nan
4.652009503000000378847 89096459.09645938873291 nan
4.852009911999999758336 89096459.09645938873291 nan
